area,price,building_status,number_facades,number_bedrooms,kitchen_equipped,furnished,open_fire,zip_code,land_surface,terrace,terrace_surface,swimming_pool,property_type,subtype_property,garden,garden_surface,province,Zone,zone_num,price_per_m2,subtype
194.0,322300.0,,3.0,3.0,,,,9473,215.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1661.340206185567,1
100.0,255000.0,just renovated,4.0,2.0,installed,,,5300,408.0,1,20,,house,bungalow,1,200,Namur,Wallonia_zone,2,2550.0,9
170.0,440000.0,good,2.0,5.0,hyper equipped,,,1420,329.0,1,30,,house,house,1,200,Walloon Brabant,Wallonia_zone,2,2588.235294117647,1
204.0,380000.0,good,4.0,3.0,installed,,,3270,1240.0,0,0,,house,villa,0,0,Flemish Brabant,Flanders_zone,3,1862.7450980392157,2
150.0,495000.0,just renovated,2.0,3.0,hyper equipped,,,8000,85.0,1,20,,house,mansion,0,0,West Flanders,Flanders_zone,3,3300.0,6
128.0,380000.0,good,4.0,3.0,installed,,,6700,422.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,2968.75,1
184.0,399000.0,good,3.0,3.0,installed,,1.0,1600,481.0,1,30,,house,house,1,221,Flemish Brabant,Flanders_zone,3,2168.478260869565,1
202.0,640000.0,good,3.0,3.0,usa hyper equipped,,,1160,195.0,1,9,,house,house,1,70,Brussel-Capital,Brussels_zone,1,3168.3168316831684,1
228.0,419000.0,,,3.0,,,,2880,127.0,0,0,,house,house,1,53,Antwerp,Flanders_zone,3,1837.719298245614,1
140.0,257450.0,as new,3.0,3.0,,,,8800,313.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1838.9285714285713,1
150.0,400000.0,to be done up,4.0,3.0,installed,,,1300,1000.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,2666.6666666666665,1
324.0,1175000.0,good,4.0,4.0,,,,3190,1743.0,1,6,,house,castle,1,1500,Flemish Brabant,Flanders_zone,3,3626.543209876543,13
173.0,490000.0,as new,4.0,2.0,hyper equipped,,,6530,2124.0,1,130,,house,villa,1,400,Hainaut,Wallonia_zone,2,2832.3699421965316,2
315.0,1120000.0,to renovate,4.0,4.0,installed,,2.0,1400,2522.0,0,0,,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,3555.5555555555557,2
185.0,389000.0,good,3.0,3.0,hyper equipped,,,9451,1008.0,1,30,,house,house,1,800,East Flanders,Flanders_zone,3,2102.7027027027025,1
164.0,419000.0,as new,3.0,3.0,installed,,1.0,8310,372.0,1,25,,house,house,1,255,West Flanders,Flanders_zone,3,2554.878048780488,1
109.0,189000.0,just renovated,2.0,3.0,,,,4020,141.0,0,0,,house,house,1,70,Liege,Wallonia_zone,2,1733.9449541284403,1
137.0,399000.0,,,3.0,hyper equipped,,,9200,189.0,0,0,,house,house,1,113,East Flanders,Flanders_zone,3,2912.4087591240877,1
120.0,259000.0,as new,2.0,2.0,,,,2300,139.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2158.3333333333335,1
415.0,779000.0,as new,4.0,4.0,hyper equipped,,,3110,2400.0,0,0,,house,exceptiona,0,0,Flemish Brabant,Flanders_zone,3,1877.1084337349398,0
120.0,165000.0,good,2.0,2.0,installed,,,4100,246.0,1,40,,house,house,1,145,Liege,Wallonia_zone,2,1375.0,1
145.0,313343.0,as new,,3.0,,,,3850,504.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,2160.9862068965517,1
650.0,1595000.0,,4.0,6.0,installed,,,1410,1511.0,0,0,True,house,house,0,0,Walloon Brabant,Wallonia_zone,2,2453.846153846154,1
181.0,370000.0,,2.0,4.0,installed,,,8200,60.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2044.1988950276243,1
166.0,289000.0,to renovate,,2.0,,,,8020,406.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1740.9638554216867,1
140.0,329000.0,to renovate,,3.0,not installed,,,1755,1375.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2350.0,1
234.0,315000.0,,,5.0,installed,,,9820,678.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1346.1538461538462,1
229.0,99900.0,to renovate,2.0,4.0,not installed,,,6040,340.0,1,100,,house,mixed,0,0,Hainaut,Wallonia_zone,2,436.24454148471614,4
131.0,450000.0,,2.0,3.0,,,,3000,215.0,1,20,,house,house,1,63,Flemish Brabant,Flanders_zone,3,3435.114503816794,1
280.0,795000.0,to be done up,3.0,5.0,semi equipped,,,1950,1048.0,1,20,,house,villa,1,830,Flemish Brabant,Flanders_zone,3,2839.285714285714,2
205.0,219000.0,,,3.0,,,,8790,184.0,0,0,,house,house,1,90,West Flanders,Flanders_zone,3,1068.2926829268292,1
550.0,1595000.0,as new,4.0,5.0,installed,,,1380,5843.0,1,160,,house,exceptiona,0,0,Walloon Brabant,Wallonia_zone,2,2900.0,0
178.0,239000.0,good,3.0,4.0,usa installed,,,6900,794.0,1,30,,house,house,1,794,Luxembourg,Wallonia_zone,2,1342.6966292134832,1
165.0,450000.0,just renovated,3.0,4.0,usa hyper equipped,,,1650,270.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2727.2727272727275,1
154.0,225000.0,to renovate,2.0,4.0,semi equipped,,,6700,50.0,0,0,,house,apartment,0,0,Luxembourg,Wallonia_zone,2,1461.0389610389611,3
280.0,955000.0,to be done up,2.0,6.0,,,,1050,180.0,0,0,,house,house,0,0,Brussel-Capital,Brussels_zone,1,3410.714285714286,1
287.0,745000.0,as new,4.0,5.0,hyper equipped,,,1780,661.0,1,40,,house,house,1,510,Flemish Brabant,Flanders_zone,3,2595.8188153310102,1
476.0,875000.0,as new,3.0,4.0,usa installed,,,1380,582.0,1,70,,house,house,1,582,Walloon Brabant,Wallonia_zone,2,1838.235294117647,1
152.0,349000.0,,,3.0,,,,2590,275.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2296.0526315789475,1
210.0,624000.0,good,,6.0,,,,1750,8000.0,0,0,,house,country,0,0,Flemish Brabant,Flanders_zone,3,2971.4285714285716,7
147.0,360000.0,to renovate,2.0,4.0,not installed,,,1082,150.0,1,10,,house,mansion,1,70,Brussel-Capital,Brussels_zone,1,2448.9795918367345,6
306.0,595000.0,as new,3.0,5.0,usa hyper equipped,yes,,8930,730.0,0,0,,house,mixed,0,0,West Flanders,Flanders_zone,3,1944.4444444444443,4
113.0,138000.0,,2.0,3.0,,,,8600,145.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1221.2389380530974,1
250.0,309000.0,good,4.0,5.0,semi equipped,,1.0,4570,1700.0,1,300,,house,house,1,750,Liege,Wallonia_zone,2,1236.0,1
95.0,305000.0,as new,3.0,2.0,usa hyper equipped,,,1730,50.0,0,0,,house,house,1,35,Flemish Brabant,Flanders_zone,3,3210.5263157894738,1
95.0,150000.0,as new,2.0,3.0,installed,,,4020,57.0,1,11,,house,house,0,0,Liege,Wallonia_zone,2,1578.9473684210527,1
115.0,329000.0,good,,3.0,installed,,,4053,424.0,1,55,,house,house,1,315,Liege,Wallonia_zone,2,2860.8695652173915,1
111.0,195000.0,to be done up,2.0,2.0,,,,4000,100.0,0,0,,house,house,1,50,Liege,Wallonia_zone,2,1756.7567567567567,1
350.0,975000.0,just renovated,2.0,5.0,usa hyper equipped,,1.0,1150,320.0,0,0,,house,mansion,1,200,Brussel-Capital,Brussels_zone,1,2785.714285714286,6
144.0,575000.0,to be done up,,3.0,,,,9030,840.0,0,0,,house,villa,0,0,East Flanders,Flanders_zone,3,3993.0555555555557,2
304.0,375000.0,,2.0,3.0,,,,4670,602.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1233.5526315789473,1
230.0,335000.0,,4.0,4.0,,,,5350,655.0,0,0,,house,house,0,0,Namur,Wallonia_zone,2,1456.5217391304348,1
225.0,460000.0,good,4.0,4.0,installed,,,9400,1635.0,0,0,,house,villa,0,0,East Flanders,Flanders_zone,3,2044.4444444444443,2
270.0,339900.0,good,3.0,4.0,usa hyper equipped,,,6210,686.0,1,40,,house,house,1,400,Hainaut,Wallonia_zone,2,1258.888888888889,1
259.0,575266.0,,4.0,4.0,not installed,,,6700,748.0,0,0,,house,villa,0,0,Luxembourg,Wallonia_zone,2,2221.104247104247,2
180.0,497400.0,,,3.0,installed,,,9630,610.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2763.3333333333335,1
173.0,329000.0,as new,4.0,5.0,installed,,,6250,1100.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1901.7341040462427,1
230.0,725000.0,just renovated,4.0,4.0,,,,8500,700.0,0,0,,house,villa,0,0,West Flanders,Flanders_zone,3,3152.1739130434785,2
362.0,299000.0,to restore,3.0,1.0,not installed,,,1640,157.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,825.9668508287293,1
190.0,119000.0,to renovate,2.0,3.0,installed,,,9500,170.0,1,22,,house,house,1,96,East Flanders,Flanders_zone,3,626.3157894736842,1
407.0,795000.0,good,4.0,4.0,installed,,,9600,21451.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1953.3169533169532,1
137.0,239000.0,,3.0,3.0,,,,9340,1000.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1744.5255474452554,1
191.0,350000.0,to renovate,,3.0,installed,,,9660,1780.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1832.4607329842931,1
160.0,399000.0,,4.0,3.0,semi equipped,,,9870,721.0,0,0,,house,villa,0,0,East Flanders,Flanders_zone,3,2493.75,2
350.0,350000.0,,2.0,3.0,hyper equipped,,,8790,328.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1000.0,1
124.0,265000.0,good,2.0,3.0,installed,,,8430,135.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2137.0967741935483,1
215.0,995000.0,,4.0,6.0,semi equipped,,,8300,249.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,4627.906976744186,1
140.0,325000.0,to be done up,4.0,3.0,,,,6230,2000.0,1,24,,house,villa,1,1600,Hainaut,Wallonia_zone,2,2321.4285714285716,2
166.0,349000.0,good,2.0,4.0,installed,,,9000,93.0,0,0,,house,house,1,30,East Flanders,Flanders_zone,3,2102.409638554217,1
341.0,695000.0,,,5.0,,,,8970,2968.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2038.123167155425,1
110.0,250000.0,as new,3.0,3.0,,,,8793,116.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2272.7272727272725,1
116.0,80000.0,to renovate,4.0,4.0,installed,,,3540,1095.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,689.6551724137931,1
190.0,310000.0,good,2.0,5.0,installed,,,4020,180.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1631.578947368421,1
434.0,1075000.0,good,2.0,5.0,hyper equipped,,,9300,490.0,1,24,,house,exceptiona,1,300,East Flanders,Flanders_zone,3,2476.958525345622,0
125.0,240000.0,to be done up,2.0,3.0,installed,,,1400,220.0,0,0,,house,house,1,150,Walloon Brabant,Wallonia_zone,2,1920.0,1
178.0,348000.0,to renovate,3.0,3.0,semi equipped,,,2880,755.0,0,0,,house,house,1,565,Antwerp,Flanders_zone,3,1955.056179775281,1
302.0,285000.0,good,,5.0,installed,yes,,8370,90.0,1,10,,house,house,0,0,West Flanders,Flanders_zone,3,943.7086092715232,1
535.0,185000.0,to restore,3.0,2.0,not installed,,,7020,350.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,345.7943925233645,1
190.0,275000.0,good,,4.0,installed,,,6900,978.0,1,40,,house,villa,0,0,Luxembourg,Wallonia_zone,2,1447.3684210526317,2
166.0,259500.0,as new,,3.0,installed,,,8820,174.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1563.2530120481927,1
250.0,239000.0,good,3.0,5.0,semi equipped,,,4050,296.0,1,30,,house,house,1,200,Liege,Wallonia_zone,2,956.0,1
510.0,1350000.0,,4.0,6.0,,,,2920,3840.0,0,0,,house,villa,0,0,Antwerp,Flanders_zone,3,2647.0588235294117,2
240.0,965000.0,to be done up,2.0,3.0,hyper equipped,,,2950,60.0,0,0,,house,apartment,1,1800,Antwerp,Flanders_zone,3,4020.8333333333335,3
150.0,325000.0,just renovated,,3.0,,,,8370,130.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2166.6666666666665,1
158.0,315000.0,as new,2.0,3.0,usa installed,,,1420,80.0,1,24,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,1993.6708860759493,1
95.0,189000.0,just renovated,2.0,3.0,installed,,,4100,123.0,1,20,,house,house,1,50,Liege,Wallonia_zone,2,1989.4736842105262,1
175.0,590000.0,good,2.0,4.0,,,,1050,59.0,1,3,,house,apartment,0,0,Brussel-Capital,Brussels_zone,1,3371.4285714285716,3
250.0,550000.0,to renovate,2.0,5.0,,,,8300,177.0,0,0,,house,house,1,19,West Flanders,Flanders_zone,3,2200.0,1
293.0,415000.0,good,3.0,3.0,installed,,,2850,472.0,0,0,,house,house,1,155,Antwerp,Flanders_zone,3,1416.382252559727,1
102.0,319000.0,to be done up,4.0,3.0,semi equipped,,,4458,1085.0,0,0,,house,bungalow,1,805,Liege,Wallonia_zone,2,3127.450980392157,9
68.0,530000.0,as new,,3.0,hyper equipped,,,8400,178.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,7794.117647058823,1
325.0,3950000.0,as new,4.0,5.0,hyper equipped,,,8380,420.0,0,0,,house,villa,0,0,West Flanders,Flanders_zone,3,12153.846153846154,2
221.0,389000.0,as new,2.0,4.0,installed,,,6720,596.0,1,56,,house,house,0,0,Luxembourg,Wallonia_zone,2,1760.1809954751131,1
290.0,395000.0,good,3.0,4.0,installed,,,1400,470.0,0,0,,house,mansion,0,0,Walloon Brabant,Wallonia_zone,2,1362.0689655172414,6
285.0,450000.0,,,4.0,installed,,,3580,874.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,1578.9473684210527,1
314.0,75000.0,good,2.0,4.0,not installed,,,1060,366.0,0,0,,house,apartment,1,40,Brussel-Capital,Brussels_zone,1,238.8535031847134,3
216.0,169000.0,to renovate,2.0,4.0,,,,4000,140.0,0,0,,house,mixed,0,0,Liege,Wallonia_zone,2,782.4074074074074,4
270.0,649000.0,as new,3.0,4.0,hyper equipped,,,2520,440.0,1,1,,house,house,1,1,Antwerp,Flanders_zone,3,2403.703703703704,1
200.0,519000.0,,,3.0,,,,8380,605.0,0,0,,house,villa,0,0,West Flanders,Flanders_zone,3,2595.0,2
126.0,276260.0,,3.0,3.0,,,,8460,311.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2192.5396825396824,1
175.0,399000.0,to be done up,2.0,4.0,installed,,,1800,111.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2280.0,1
560.0,1200000.0,good,4.0,5.0,,,,2900,3304.0,0,0,True,house,villa,1,3193,Antwerp,Flanders_zone,3,2142.8571428571427,2
118.0,389000.0,,3.0,3.0,,,,9960,546.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,3296.6101694915255,1
157.0,279000.0,,4.0,3.0,installed,,,8480,491.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1777.0700636942674,1
160.0,499000.0,to be done up,2.0,4.0,not installed,,,1200,160.0,1,23,,house,house,1,40,Brussel-Capital,Brussels_zone,1,3118.75,1
118.0,159000.0,to be done up,2.0,4.0,installed,,,4000,347.0,1,8,,house,house,1,276,Liege,Wallonia_zone,2,1347.457627118644,1
170.0,327000.0,,3.0,3.0,installed,,,9550,429.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1923.5294117647059,1
220.0,265000.0,good,2.0,4.0,installed,,,6600,94.0,1,7,,house,house,0,0,Luxembourg,Wallonia_zone,2,1204.5454545454545,1
185.0,295000.0,as new,3.0,3.0,usa hyper equipped,,,1471,263.0,1,28,,house,house,1,160,Walloon Brabant,Wallonia_zone,2,1594.5945945945946,1
185.0,450000.0,to be done up,2.0,3.0,installed,,,1930,270.0,1,8,,house,house,1,125,Flemish Brabant,Flanders_zone,3,2432.4324324324325,1
200.0,165000.0,good,4.0,3.0,usa installed,,,6593,1200.0,1,15,,house,villa,0,0,Hainaut,Wallonia_zone,2,825.0,2
207.0,397000.0,as new,4.0,3.0,installed,,,2845,381.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1917.8743961352657,1
323.0,1380000.0,as new,4.0,5.0,hyper equipped,,,1640,1900.0,1,104,True,house,villa,0,0,Flemish Brabant,Flanders_zone,3,4272.445820433437,2
120.0,267000.0,,3.0,3.0,installed,,,4910,612.0,1,30,,house,house,0,0,Liege,Wallonia_zone,2,2225.0,1
130.0,225000.0,to be done up,,2.0,semi equipped,,,9600,231.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1730.7692307692307,1
62.0,99000.0,to renovate,4.0,2.0,not installed,,,6836,150.0,1,8,,house,chalet,1,94,Luxembourg,Wallonia_zone,2,1596.774193548387,14
160.0,199000.0,good,3.0,4.0,semi equipped,,,4430,175.0,0,0,,house,house,1,80,Liege,Wallonia_zone,2,1243.75,1
150.0,378000.0,good,4.0,3.0,installed,,,9280,591.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2520.0,1
196.0,409000.0,good,4.0,3.0,installed,,,3120,833.0,0,0,,house,villa,0,0,Flemish Brabant,Flanders_zone,3,2086.734693877551,2
70.0,182000.0,just renovated,2.0,3.0,semi equipped,,,7800,57.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,2600.0,1
220.0,450000.0,as new,2.0,2.0,installed,,,1190,193.0,0,0,,house,mixed,1,60,Brussel-Capital,Brussels_zone,1,2045.4545454545455,4
294.0,580000.0,as new,2.0,4.0,usa hyper equipped,,,6700,188.0,1,25,,house,exceptiona,1,100,Luxembourg,Wallonia_zone,2,1972.7891156462586,0
75.0,125000.0,to renovate,2.0,2.0,semi equipped,,,2660,58.0,0,0,,house,house,1,3,Antwerp,Flanders_zone,3,1666.6666666666667,1
600.0,1790000.0,as new,4.0,6.0,,,1.0,1640,1300.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2983.3333333333335,1
149.0,279000.0,as new,,4.0,,,,8792,290.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1872.4832214765102,1
264.0,663000.0,good,4.0,3.0,installed,,1.0,9100,1920.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2511.3636363636365,1
183.0,260000.0,,2.0,2.0,installed,,,3300,225.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,1420.7650273224044,1
130.0,359000.0,good,2.0,4.0,installed,,,9050,120.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2761.5384615384614,1
250.0,349000.0,to renovate,4.0,4.0,,,,8880,1980.0,0,0,,house,villa,0,0,West Flanders,Flanders_zone,3,1396.0,2
177.0,255000.0,good,,6.0,installed,,,8370,100.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1440.677966101695,1
121.0,232000.0,,,4.0,,,,8800,113.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1917.3553719008264,1
218.0,299000.0,good,3.0,3.0,hyper equipped,,,6230,250.0,1,10,,house,mixed,1,50,Hainaut,Wallonia_zone,2,1371.559633027523,4
185.0,560000.0,as new,4.0,4.0,hyper equipped,,1.0,3191,1000.0,1,55,True,house,villa,1,800,Flemish Brabant,Flanders_zone,3,3027.027027027027,2
172.0,248500.0,,3.0,4.0,,,,3640,147.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,1444.7674418604652,1
140.0,199000.0,,,3.0,,,,8020,137.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1421.4285714285713,1
343.0,179000.0,to renovate,,7.0,installed,,,4800,145.0,1,68,,house,house,0,0,Liege,Wallonia_zone,2,521.8658892128279,1
125.0,155000.0,,2.0,3.0,,,,2300,84.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1240.0,1
300.0,310000.0,to renovate,4.0,5.0,not installed,,,6990,1300.0,0,0,,house,farmhouse,0,0,Luxembourg,Wallonia_zone,2,1033.3333333333333,11
123.0,325000.0,good,4.0,3.0,hyper equipped,,,5530,1377.0,1,75,,house,villa,1,860,Namur,Wallonia_zone,2,2642.276422764228,2
180.0,159000.0,to renovate,4.0,5.0,not installed,,,6850,7166.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,883.3333333333334,1
134.0,90000.0,to renovate,3.0,2.0,installed,,,4610,198.0,0,0,,house,house,1,62,Liege,Wallonia_zone,2,671.6417910447761,1
310.0,495000.0,as new,,4.0,,,,8940,2600.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1596.774193548387,1
260.0,474000.0,good,4.0,6.0,,,,2340,758.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1823.076923076923,1
171.0,230000.0,good,3.0,3.0,installed,,,6230,425.0,1,15,,house,house,1,665,Hainaut,Wallonia_zone,2,1345.029239766082,1
200.0,227500.0,as new,2.0,2.0,installed,,,7300,240.0,1,20,,house,house,1,110,Hainaut,Wallonia_zone,2,1137.5,1
143.0,289000.0,as new,3.0,5.0,installed,,,5360,827.0,1,33,,house,house,1,768,Namur,Wallonia_zone,2,2020.979020979021,1
236.0,575000.0,as new,,4.0,hyper equipped,,,1470,1800.0,0,0,,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,2436.4406779661017,2
123.0,219000.0,good,2.0,4.0,installed,,,4100,261.0,1,56,,house,house,1,138,Liege,Wallonia_zone,2,1780.4878048780488,1
621.0,2600000.0,as new,2.0,5.0,usa hyper equipped,,,9000,1438.0,0,0,,house,mansion,1,1273,East Flanders,Flanders_zone,3,4186.795491143317,6
140.0,349600.0,as new,3.0,3.0,hyper equipped,,,9255,500.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2497.1428571428573,1
370.0,1950000.0,as new,4.0,4.0,hyper equipped,,,1180,2295.0,1,30,,house,villa,1,1500,Brussel-Capital,Brussels_zone,1,5270.27027027027,2
120.0,380000.0,just renovated,4.0,3.0,usa hyper equipped,,,1731,382.0,1,20,,house,villa,1,200,Flemish Brabant,Flanders_zone,3,3166.6666666666665,2
225.0,485000.0,good,4.0,3.0,installed,,,9170,1500.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2155.5555555555557,1
114.0,318000.0,good,4.0,2.0,usa hyper equipped,,,2820,663.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2789.4736842105262,1
650.0,3400000.0,good,2.0,4.0,hyper equipped,,,1000,395.0,1,20,,house,house,1,150,Brussel-Capital,Brussels_zone,1,5230.7692307692305,1
140.0,300000.0,just renovated,2.0,3.0,,,,9100,461.0,0,0,,house,house,1,1,East Flanders,Flanders_zone,3,2142.8571428571427,1
212.0,495000.0,as new,3.0,4.0,,,,3210,450.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2334.9056603773583,1
138.0,250000.0,,2.0,2.0,,,,9340,220.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1811.5942028985507,1
1750.0,6500000.0,just renovated,4.0,9.0,installed,,,1380,80798.0,1,500,True,house,exceptiona,1,80978,Walloon Brabant,Wallonia_zone,2,3714.285714285714,0
133.0,170000.0,good,2.0,2.0,usa installed,,,7340,410.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1278.1954887218046,1
216.0,595000.0,to renovate,2.0,4.0,,,,1040,157.0,1,14,,house,house,1,45,Brussel-Capital,Brussels_zone,1,2754.6296296296296,1
210.0,249000.0,to be done up,2.0,3.0,,,,8770,430.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1185.7142857142858,1
210.0,464899.0,,4.0,4.0,not installed,,,6700,561.0,0,0,,house,villa,0,0,Luxembourg,Wallonia_zone,2,2213.804761904762,2
216.0,345000.0,to be done up,2.0,3.0,usa installed,,,2800,260.0,1,20,,house,mixed,1,104,Antwerp,Flanders_zone,3,1597.2222222222222,4
211.0,359000.0,as new,3.0,3.0,hyper equipped,,,9290,260.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1701.4218009478673,1
125.0,152500.0,good,4.0,2.0,installed,,,7370,342.0,1,25,,house,house,1,275,Hainaut,Wallonia_zone,2,1220.0,1
114.0,246000.0,,,3.0,installed,,,9320,1860.0,1,14,,house,house,1,7,East Flanders,Flanders_zone,3,2157.8947368421054,1
143.0,295000.0,,3.0,3.0,,,,9750,403.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2062.937062937063,1
102.0,169000.0,good,3.0,2.0,installed,,,4260,289.0,1,16,,house,house,1,150,Liege,Wallonia_zone,2,1656.862745098039,1
265.0,325000.0,,3.0,3.0,installed,,,7730,394.0,1,15,,house,house,1,156,Hainaut,Wallonia_zone,2,1226.4150943396226,1
150.0,339000.0,,,3.0,,,,3580,412.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,2260.0,1
91.0,100000.0,good,2.0,3.0,installed,,,7012,107.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1098.901098901099,1
200.0,400000.0,as new,4.0,3.0,hyper equipped,,,7180,928.0,1,50,,house,villa,0,0,Hainaut,Wallonia_zone,2,2000.0,2
150.0,329000.0,as new,4.0,3.0,installed,,,7180,1364.0,1,40,,house,villa,1,1250,Hainaut,Wallonia_zone,2,2193.3333333333335,2
1000.0,2450000.0,as new,4.0,3.0,hyper equipped,,,3630,9057.0,0,0,True,house,house,1,8057,Limburg,Flanders_zone,3,2450.0,1
198.0,369000.0,to be done up,2.0,3.0,installed,yes,,7500,120.0,0,0,,house,house,1,50,Hainaut,Wallonia_zone,2,1863.6363636363637,1
224.0,625000.0,to be done up,,3.0,usa installed,,,8800,3000.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2790.1785714285716,1
90.0,162500.0,as new,2.0,2.0,installed,,,4030,45.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1805.5555555555557,1
250.0,470000.0,as new,4.0,5.0,installed,,1.0,1400,649.0,1,12,,house,house,1,350,Walloon Brabant,Wallonia_zone,2,1880.0,1
95.0,162500.0,to be done up,2.0,1.0,semi equipped,,,9200,70.0,1,10,,house,house,0,0,East Flanders,Flanders_zone,3,1710.5263157894738,1
271.0,110000.0,to renovate,3.0,3.0,,,,3130,1520.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,405.9040590405904,1
